rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
225,Tarleton St.,WAC,14-18,103.23548329868615,278,107.6665755636932,152,0.38147188715061453,225,14.0,18.0,5.0,13.0,5-13,0.4437726089801582,0.38815885977504283,0.49129179971890047,0.4437726089801582,0.38815885977504283,0.49129179971890047,0.8537188786941475,0.8179367790688488,107.30675852554505,106.73093782039125,107.30675852554505,106.73093782039125,102.69427252677984,108.07040602230796,108.84914732703265,108.83491977128033,0.5003758126691458,3.0,-0.03919120602697279,1259.0,1344.0,1261.175,0.9982754177651794,1.0656728844133447,0.0,0.2777777777777778,-11.90703161391874,242,269,69.50300011870587
226,Ohio,MAC,15-17,108.1714674231049,178,113.08471509160054,266,0.37500005389242325,226,15.0,17.0,9.0,9.0,9-9,0.4414217095905545,0.44058058510477327,0.43787242771683804,0.4414217095905545,0.44058058510477327,0.43787242771683804,0.8711994948688043,0.8354166693389049,108.51557928388888,109.45567009058293,108.51557928388888,109.45567009058293,107.62645065718505,112.39981138089588,111.78891905239041,115.93243779933387,0.39686516533463784,2.0,0.0006378539626116231,1401.0,1424.0,1276.375,1.097639800215454,1.1156595828028597,0.0,0.5,-11.600350172258718,234,172,68.85860091612302
227,Stony Brook,CAA,17-15,105.08832430411837,241,110.11350649094905,210,0.36884590122101885,227,17.0,15.0,9.0,9.0,9-9,0.3967728855521009,0.3523992784176466,0.4257593970596944,0.3967728855521009,0.3523992784176466,0.4257593970596944,0.9047302538120976,0.9063131315654884,106.05250790403147,109.57860873438396,106.05250790403147,109.57860873438396,105.19197005946327,109.70794475569105,0.0,0.0,0.0,0.0,0.03169370972024388,1277.0,1302.0,1203.9499999999998,1.060675277212509,1.0814402591469747,0.0,0.5,-10.72865984807673,221,100,66.15915617865254
228,Texas St.,SB,19-13,104.41658672530076,253,109.47071374997927,193,0.3673533230882886,228,19.0,13.0,11.0,7.0,11-7,0.3420418366005272,0.2782278952307777,0.3853601094114272,0.3420418366005272,0.2782278952307777,0.3853601094114272,0.9290314265652656,0.9403901955553048,105.22413940956234,111.40342812473006,105.22413940956234,111.40342812473006,104.65446703763467,110.74974210544592,0.0,0.0,0.0,0.0,0.0393194277707678,1316.0,1326.0,1226.1749999999997,1.0732562643994539,1.0814117071380516,0.0,0.6111111111111112,-9.743977286170306,201,86,66.14585493655918
229,Georgia Southern,SB,21-16,109.97122216956467,145,115.71120789426416,307,0.35775854531064544,229,21.0,16.0,8.0,10.0,8-10,0.35643558214886323,0.3061062722890285,0.36461201922490244,0.35643558214886323,0.3061062722890285,0.36461201922490244,0.9230609001264719,0.9146684414342142,105.67188699144465,110.968956126674,105.67188699144465,110.968956126674,107.72391694481085,115.96559613393482,95.13011084461245,103.65199563122854,0.2715790556721182,1.0,0.04680198057807439,1419.0,1453.0,1290.3500000000001,1.0997016313403338,1.1260510714147323,0.0,0.4444444444444444,-11.986050670751075,243,75,70.09566135744417
230,Coastal Carolina,SB,19-13,101.70414901206894,297,107.28762073499203,146,0.3510061499214592,230,19.0,13.0,11.0,7.0,11-7,0.37844478683613936,0.40720170225111507,0.35882513911501435,0.37844478683613936,0.40720170225111507,0.35882513911501435,0.9088567007115925,0.8738803128180138,106.51203736646482,111.37230196354223,106.51203736646482,111.37230196354223,102.77167466791302,107.28204091820716,98.13525733251723,120.71589135683782,0.08458888716290784,1.0,0.10505230890231448,1286.0,1287.0,1223.7,1.0509111710386532,1.0517283647952929,0.0,0.6111111111111112,-8.9484100809689,177,10,67.0766412465886
231,Samford,SC,18-14,107.64953245320822,190,113.72346207607453,279,0.3472335567336215,231,18.0,14.0,11.0,7.0,11-7,0.34708272533347295,0.41856412291439615,0.2901104366613076,0.34708272533347295,0.41856412291439615,0.2901104366613076,0.9005313790628097,0.836479885935788,107.48381469547354,113.54121588305266,107.48381469547354,113.54121588305266,108.73191764656728,113.8264534656265,102.91516602475629,97.07799235278105,0.6618364135191679,2.0,0.028494300607266432,1440.0,1337.0,1226.2875000000001,1.1742760160239747,1.0902826621000377,0.0,0.6111111111111112,-9.800989531591407,202,108,67.33037407790955
232,Denver,Sum,15-17,114.89005511916201,79,121.37506551898834,353,0.3471788505280981,232,15.0,17.0,8.0,8.0,8-8,0.42261848873414326,0.5022053270347386,0.35654899898615083,0.42261848873414326,0.5022053270347386,0.35654899898615083,0.853046950239728,0.7742508899704609,108.7878667296376,110.01701143085337,108.7878667296376,110.01701143085337,116.32626775832173,120.90216063157376,111.1753158677698,112.1365574203377,0.47526928258885415,2.0,0.0017593331146507074,1321.0,1288.0,1101.05,1.1997638617683122,1.1697924708233052,0.0,0.5,-10.96183721126121,225,167,68.02654826460413
233,Lipscomb,ASun,19-13,104.90537985397445,245,110.93319618963217,222,0.34468209958663004,233,19.0,13.0,12.0,6.0,12-6,0.36249703991031984,0.46182279286484296,0.29215247617370566,0.36249703991031984,0.46182279286484296,0.29215247617370566,0.868604148729746,0.7556385701644082,109.10171789659191,113.20052615799798,109.10171789659191,113.20052615799798,106.17813381019859,112.50845507970595,104.6939830737569,108.04694890871934,0.410347682754774,3.0,0.07849406821547067,1434.0,1362.0,1247.2,1.1497754971135343,1.09204618345093,0.0,0.6666666666666666,-7.819192577411515,151,25,69.44500995807998
234,Old Dominion,SB,12-21,106.13692862610317,222,112.31705051654035,252,0.34279804807203296,234,12.0,21.0,7.0,11.0,7-11,0.4212966105833456,0.520852419051635,0.37067982450422404,0.4212966105833456,0.520852419051635,0.37067982450422404,0.8760937989978955,0.7953993229507323,107.81457260888565,111.00977006278129,107.81457260888565,111.00977006278129,106.16210010198819,111.55021077952084,125.96929974879079,119.07067933392398,0.6564899649327601,1.0,-0.0826378455883433,1393.0,1398.0,1287.0749999999998,1.0822990113241266,1.0861837888234953,0.0,0.3888888888888889,-15.485994918679712,311,348,68.88313222829852
235,LIU,NEC,24-10,103.50818050222406,271,109.744797606566,197,0.3378633335812459,235,24.01145384328,10.98854615672,15.0,3.0,15-3,0.3021593939400323,0.5255352977681682,0.16660185121118917,0.32146332854459875,0.5255352977681682,0.16660185121118917,0.8822495979033197,0.784973589909735,103.93814533341606,112.6545394448949,104.59222282819088,112.04327847994864,101.40651873257458,108.43444582378521,103.39634436323804,102.78681234421586,0.5169920264223116,2.0,0.13251969637241545,1301.0,1161.0,1192.2375,1.091225531825664,0.9737992639889285,0.0,0.8333333333333334,-5.808728102824284,116,3,67.82764614593202
236,Eastern Michigan,MAC,10-21,101.49984560202421,301,107.6176855965557,151,0.3378100275060775,236,10.0,21.0,4.0,14.0,4-14,0.4713213610271615,0.4893158460003132,0.4583253441021075,0.4713213610271615,0.4893158460003132,0.4583253441021075,0.8447798896974754,0.7880799853926272,109.24505486387662,109.51397778791492,109.24505486387662,109.51397778791492,101.94909717917301,109.06375388066094,105.32257952876914,89.88409288502172,0.8609052020593899,2.0,-0.07807452554327976,1276.0,1364.0,1243.075,1.0264867365203225,1.0972789252458621,0.0,0.2222222222222222,-14.73924743779045,292,343,66.46806616663045
237,Florida Gulf Coast,ASun,16-18,105.07139308179731,242,111.4194784793107,229,0.3374643991239667,237,16.0,18.0,8.0,10.0,8-10,0.35551601739329036,0.4331999954125122,0.30231900374866505,0.35551601739329036,0.4331999954125122,0.30231900374866505,0.8958651458772318,0.8214980743526806,108.10477409933334,113.11786354446869,108.10477409933334,113.11786354446869,103.66170635116262,113.37347627368848,108.91743574053102,112.45034024152746,0.4092423939262405,3.0,-0.053855446648377936,1341.0,1368.0,1229.7749999999999,1.0904433737878882,1.1123986095017382,0.0,0.4444444444444444,-13.423699151897829,270,307,67.60308234940045
238,Nebraska Omaha,Sum,16-17,105.98521939786164,226,112.58921526923243,261,0.3328923410162061,238,16.0,17.0,8.0,8.0,8-8,0.3826154900159491,0.39927107402979556,0.358307345675544,0.3826154900159491,0.39927107402979556,0.358307345675544,0.8978954115268327,0.8742333063281769,108.00029779351269,111.1121102328433,108.00029779351269,111.1121102328433,107.41676358870129,112.54847846418512,0.0,0.0,0.0,0.0,-0.0019527299327620207,1222.0,1223.0,1103.15,1.10773693514028,1.1086434301772197,0.0,0.5,-12.363593032824895,247,179,67.1036177799445
239,Long Beach St.,BW,10-22,104.08130404586257,261,110.76231760305456,220,0.32839262613271886,239,10.0,22.0,6.0,14.0,6-14,0.48473553197333097,0.4955932269126602,0.4782209150097335,0.48473553197333097,0.4955932269126602,0.4782209150097335,0.8524133280169713,0.7977021787723362,108.1335083677465,107.08574227912757,108.1335083677465,107.08574227912757,104.03243902715985,109.37782963727088,85.10442043915755,103.5410695310763,0.09491666966592256,2.0,-0.06980898994569823,1498.0,1558.0,1453.5875,1.0305537162365526,1.0718309011325426,0.0,0.3,-15.80019056132327,313,336,68.41204977067449
240,Radford,BSth,16-16,106.23758163889858,219,113.13591350442829,267,0.3266254958679218,240,16.0,16.0,9.0,7.0,9-7,0.3271212142485352,0.3311976062289178,0.3280044081384252,0.3271212142485352,0.3311976062289178,0.3280044081384252,0.9011505888022412,0.8675463283650314,105.30900835878981,112.72637615985244,105.30900835878981,112.72637615985244,108.0557490216816,111.96991679848959,98.69880651721866,98.45445574067611,0.5071260426194476,2.0,-0.06237735742049977,1282.0,1251.0,1160.55,1.1046486579638966,1.0779371849554091,0.0,0.5625,-11.85390909037699,241,321,70.664843678784
241,Saint Peter's,MAAC,17-12,103.0409872401058,282,109.74611600286413,198,0.32629456870241613,241,17.0,12.0,14.0,6.0,14-6,0.3275816766518407,0.4155046849650178,0.2935853993672508,0.3275816766518407,0.4155046849650178,0.2935853993672508,0.9086523907199352,0.8160214356551017,103.8217875441761,111.44312842120277,103.8217875441761,111.44312842120277,104.7034044721039,107.0987972986868,98.02646196598329,112.56975722975315,0.16926296884710892,2.0,0.04665333400643268,1412.0,1312.0,1308.875,1.0787890363862096,1.002387546557158,0.0,0.7,-8.448381404396038,165,76,65.45614017990592
242,Central Michigan,MAC,10-21,106.4184456853163,214,113.46624904759322,274,0.3235609606057548,242,10.0,21.0,6.0,12.0,6-12,0.4284580024391726,0.435868813234781,0.4231057501978997,0.4284580024391726,0.435868813234781,0.4231057501978997,0.8628846992209247,0.8221921752853033,107.79756278016932,109.34935430364013,107.79756278016932,109.34935430364013,105.66979828511575,110.7686470890792,104.97603795563325,122.34225837310538,0.14672277262027628,2.0,-0.11140482421865167,1326.0,1360.0,1244.85,1.0651885769369804,1.0925011045507491,0.0,0.3333333333333333,-15.458844077336561,310,359,67.04982449523811
243,Iona,MAAC,18-14,103.86950967820917,265,110.85314682461446,221,0.32118842043359097,243,18.0,14.0,10.0,10.0,10-10,0.3256455766230609,0.44045748197457596,0.26734787078584116,0.3256455766230609,0.44045748197457596,0.26734787078584116,0.9177292798307839,0.8536717947290405,103.76595794255718,111.93912616090111,103.76595794255718,111.93912616090111,100.599172793503,110.30983405352124,105.79626680234396,102.03749170441277,0.6025284684180996,1.0,0.03036052293877589,1386.0,1387.0,1345.1749999999997,1.0303492110691919,1.031092608768376,0.0,0.5,-10.480275195339429,216,102,69.12536156722567
244,Southern,SWAC,17-17,106.13046655324723,223,113.30297319003085,272,0.32037326926342197,244,17.0,17.0,11.0,7.0,11-7,0.35889535084027135,0.562376731726979,0.23004340925542474,0.35889535084027135,0.562376731726979,0.23004340925542474,0.8551734248118478,0.6816901510426856,106.0140630535942,109.68521024210617,106.0140630535942,109.68521024210617,105.55117534282759,112.52496703841257,106.65444744605169,111.36434163819298,0.3782577125497126,5.0,-0.006906836465098154,1405.0,1346.0,1292.1374999999998,1.0873455804819534,1.0416848052161634,0.0,0.6111111111111112,-10.945840944573893,223,193,69.80798458160928
245,Nicholls St.,Slnd,14-19,104.75849531971953,250,111.88050419929252,239,0.3194288612788596,245,14.0,19.0,12.0,10.0,12-10,0.4562434886928628,0.5735905934079457,0.4114245025798897,0.4562434886928628,0.5735905934079457,0.4114245025798897,0.8588029072375896,0.7550073069124484,107.45557338125671,108.5343207764309,107.45557338125671,108.5343207764309,106.0922369433336,110.99907999998425,84.2919519020115,95.7283629894762,0.18798987035706766,1.0,0.03266656398815382,1581.0,1612.0,1491.2125,1.0602110698508762,1.0809995222008935,0.0,0.5454545454545454,-12.784492967174089,256,98,68.23569423092546
246,American,Pat,16-16,105.02367436815612,243,112.2516789656397,250,0.31747210903730644,246,16.0,16.0,9.0,9.0,9-9,0.32458937845596,0.43808309924393796,0.23931792227206966,0.32458937845596,0.43808309924393796,0.23931792227206966,0.8946254709012262,0.8061482015624352,105.40526965345998,112.38381181088077,105.40526965345998,112.38381181088077,103.65698189447961,111.36134996263807,116.46213585978957,128.80902783025064,0.23888648795664874,2.0,-0.05074066341206551,1282.0,1233.0,1169.4875000000002,1.0962066717258627,1.0543079767847026,0.0,0.5,-11.676613843097945,238,303,66.74072790301908
247,Boston University,Pat,17-17,111.48043289874931,121,119.21463850634245,346,0.31618079492030504,247,17.0,17.0,10.0,8.0,10-8,0.2948216427622108,0.35106093558117435,0.23945949207467107,0.2948216427622108,0.35106093558117435,0.23945949207467107,0.9325969547923258,0.9033582538477313,103.65153733278979,112.69243972121909,103.65153733278979,112.69243972121909,111.87369943910758,116.73825900055891,91.1050179657239,117.2585091863322,0.05204328480914486,1.0,-0.050264987710836095,1388.0,1311.0,1185.5750000000003,1.1707399363178201,1.1057925479197854,0.0,0.5555555555555556,-13.779425530456441,277,301,63.126098313419774
248,UC Riverside,BW,10-22,103.47550645582834,272,110.66300033118806,217,0.31598651196936667,248,10.0,22.0,5.0,15.0,5-15,0.4852156859933239,0.4948345078473388,0.479444392880915,0.4852156859933239,0.4948345078473388,0.479444392880915,0.8427176345686858,0.7723552861195349,108.66186072928625,107.60916348548592,108.66186072928625,107.60916348548592,102.72613453907658,111.11635858299715,99.43486808770803,107.69785399929572,0.28536386298318156,3.0,-0.05745091010221848,1443.0,1554.0,1420.7375000000002,1.0156696786000228,1.093798115415409,0.0,0.25,-15.399069807062741,307,317,68.45624280900519
249,Southeast Missouri St.,OVC,20-13,100.98179395127715,309,108.09572042960917,161,0.31369859513986736,249,20.0,13.0,14.0,6.0,14-6,0.28251206414675034,0.4059788055236984,0.21692150581303618,0.28251206414675034,0.4059788055236984,0.21692150581303618,0.9137589995265342,0.8140224714280865,103.55794682312398,112.1156803241118,103.55794682312398,112.1156803241118,101.45262743142423,108.34192235144708,110.26616342486071,109.75549725811118,0.5133424982451568,3.0,0.022871513030301327,1468.0,1367.0,1382.9375,1.0615085641975868,0.9884756180232296,0.0,0.7,-9.340198333444373,187,113,68.9242271851205
250,Charleston Southern,BSth,15-17,104.76018534130495,249,112.14441139898514,245,0.3136076214921243,250,15.0,17.0,6.0,10.0,6-10,0.3200692864099001,0.29907319998197995,0.32960948481243046,0.3200692864099001,0.29907319998197995,0.32960948481243046,0.9175191399170677,0.9067420870182411,105.0940169055053,112.09728152571745,105.0940169055053,112.09728152571745,104.61376808036736,114.35172224130957,99.08053198353394,108.99555173056675,0.25033955943221237,1.0,-0.06337377054930604,1314.0,1334.0,1219.4999999999998,1.0774907749077494,1.0938909389093894,0.0,0.375,-13.365526581264628,268,326,71.56710250346075
251,Lamar,Slnd,12-19,102.65922047326782,285,109.91603012351536,200,0.3131421531073503,251,12.0,19.0,7.0,15.0,7-15,0.4024288325500839,0.3790608899981191,0.4119884454122513,0.4024288325500839,0.3790608899981191,0.4119884454122513,0.8819238161433647,0.8455907641909972,106.50541020978064,109.39293474973486,106.50541020978064,109.39293474973486,102.93097623954887,110.30467483784354,112.69198345648577,110.2054949196063,0.5637960280193628,2.0,-0.06652908050832479,1486.0,1525.0,1426.1,1.042002664609775,1.0693499754575415,0.0,0.3181818181818182,-14.12394312311555,283,331,65.36340419229616
252,Colgate,Pat,18-15,107.16385592747943,197,114.74140464476147,296,0.3130922748294068,252,18.0,15.0,11.0,7.0,11-7,0.3323991776282805,0.47949273751097893,0.23979816619122019,0.3323991776282805,0.47949273751097893,0.23979816619122019,0.8763191382137306,0.7506221795365632,106.61629878500484,112.12980049151425,106.61629878500484,112.12980049151425,105.79554267662962,116.42372552518117,114.25924112477118,104.4178177568188,0.7380388392401345,3.0,0.01463099473514573,1382.0,1348.0,1231.4750000000001,1.1222314703911975,1.0946223025233965,0.0,0.6111111111111112,-10.070451348777974,208,137,66.85533841787124
253,Pepperdine,WCC,9-23,105.67443989602708,233,113.16969199247274,268,0.31258935857876397,253,9.0,23.0,4.0,14.0,4-14,0.5379784156955937,0.38304182831128275,0.6546990941563364,0.5379784156955937,0.38304182831128275,0.6546990941563364,0.8032466870254614,0.890593415297505,110.35224932229055,105.99673049503339,110.35224932229055,105.99673049503339,106.38918809146699,114.92378023652572,96.67202258041664,105.67669045778482,0.2642113629504609,6.0,-0.05513742578031361,1276.0,1509.0,1274.3374999999999,1.0013045994487333,1.184144702639607,0.0,0.2222222222222222,-15.095937771646103,301,310,68.3783664332595
254,Abilene Christian,WAC,14-19,99.75671615128721,326,106.88346614112808,139,0.31140591743374046,254,14.0,19.0,5.0,13.0,5-13,0.45249055908598934,0.38896235068262563,0.5017831697440838,0.45249055908598934,0.38896235068262563,0.5017831697440838,0.8520984519004715,0.8237853828521275,108.19735202342972,107.46990588043346,108.19735202342972,107.46990588043346,99.2134113171845,107.98191801238751,103.56717075712032,102.48390707593289,0.5301927333045154,2.0,0.020975796728991525,1221.0,1325.0,1253.525,0.9740531700604295,1.0570192058395325,0.0,0.2777777777777778,-12.717708311437402,254,124,67.43042056097879
